style_id,name,gender,master_category,sub_category,article_type,component_type,color,season,usage
54535,f sports men white cyber sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
26929,jealous 21 women dark grey tunic,Women,Apparel,Topwear,Tunics,Top,Grey,Summer,Casual
16780,adidas originals unisex brown dial chronograph watch adh2563,Unisex,Accessories,Watches,Watches,Accessories,Brown,Winter,Casual
17652,converse unisex casual red slipper,Unisex,Footwear,Flip Flops,Flip Flops,Footwear,Red,Summer,Casual
48956,revv men steel ring,Men,Accessories,Jewellery,Ring,Accessories,Steel,Summer,Casual
6205,lee men's brooklyn rider grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
15561,spykar men washed blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Fall,Casual
21754,fossil men johann dark brown belt,Men,Accessories,Belts,Belts,Accessories,Brown,Fall,Casual
4136,skechers women silver white blue shoe,Women,Footwear,Shoes,Casual Shoes,Footwear,Silver,Winter,Casual
45211,casio enticer women white dial analogue watch a666,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
20686,buckaroo men claro brown casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Winter,Casual
53374,puma women white wallet,Women,Accessories,Wallets,Wallets,Accessories,White,Summer,Casual
32343,q&q men white dial watch,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
10013,nike men as ss cruiser yellow t-shirts,Men,Apparel,Topwear,Tshirts,Top,Yellow,Fall,Sports
40763,quiksilver men white & black base satchel bag,Men,Accessories,Bags,Messenger Bag,Accessories,White,Summer,Casual
38679,spice art women canvas pink wallet,Women,Accessories,Wallets,Wallets,Accessories,Pink,Summer,Casual
13696,puma unisex silver astar ride 3m backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Fall,Casual
34888,envirosax women blue bag,Women,Accessories,Bags,Handbags,Accessories,Blue,Summer,Casual
54151,femella golden necklace,Women,Accessories,Jewellery,Necklace and Chains,Accessories,Gold,Fall,Casual
12744,timberland unisex solid beige bags,Unisex,Accessories,Bags,Laptop Bag,Top,Beige,Fall,Casual
42034,nike men egoli fg blue sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Blue,Summer,Sports
3313,mumbai indians men premium jersey,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Sports
17236,u.s. polo assn. men stripes blue polo tshirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Fall,Casual
6661,nike men's classic leather black shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
47546,portia women silver flats,Women,Footwear,Shoes,Heels,Footwear,Silver,Winter,Casual
46494,timex men black dial watch,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
35166,coolers by liberty men brown sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Summer,Casual
42808,little miss intimates women pink brief,Women,Apparel,Innerwear,Briefs,Bottom,Pink,Summer,Casual
51423,myntra men orange check shirt,Men,Apparel,Topwear,Shirts,Top,Orange,Summer,Casual
27691,murcia purple handbag,Women,Accessories,Bags,Handbags,Accessories,Purple,Winter,Casual
17838,nike women steady viii white casual shoe,Women,Footwear,Shoes,Casual Shoes,Footwear,White,Fall,Casual
30626,nike men kobe old master black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
42206,sepia women green top,Women,Apparel,Topwear,Tops,Top,Green,Summer,Casual
3121,probase men's player tee green t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
12576,tantra women black printed t-shirt,Women,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
18870,puma women grey core track pants,Women,Apparel,Bottomwear,Track Pants,Bottom,Grey,Fall,Casual
6453,lotto men's basketball black red shoe,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
17004,rocia women brown ballerinas,Women,Footwear,Shoes,Flats,Footwear,Brown,Winter,Casual
23231,aneri women roshani red kurta,Women,Apparel,Topwear,Kurtas,Top,Red,Fall,Ethnic
51611,kraus jeans women black leggings,Women,Apparel,Bottomwear,Leggings,Bottom,Black,Fall,Casual
7581,nike men lunarswi +2 orange black shoe,Men,Footwear,Shoes,Sports Shoes,Footwear,Orange,Summer,Sports
4304,tantra kid's unisex math pink kidswear,Unisex,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
45023,maxima women black dial pearl strap watch,Women,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
15753,facit men square neck grey innerwear vest,Men,Apparel,Innerwear,Innerwear Vests,Top,Grey,Summer,Casual
52094,myntra women yellow top,Women,Apparel,Topwear,Tops,Top,Yellow,Summer,Casual
21566,numero uno men casual black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
53146,catwalk women red sandals,Women,Footwear,Shoes,Heels,Footwear,Red,Winter,Casual
14681,basics men green polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
24828,jealous 21 women green printed t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
39599,catwalk women white wedges,Women,Footwear,Shoes,Heels,Footwear,White,Winter,Casual
32171,playboy women blue socks,Women,Accessories,Socks,Socks,Accessories,Blue,Summer,Casual
40551,titan women silver dial watch,Women,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
10221,murcia women emma green handbags,Women,Accessories,Bags,Handbags,Accessories,Green,Winter,Casual
11909,franco leone men formal black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Summer,Formal
5010,inkfruit men's egg hard black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
20672,classic polo men striped pink tshirt,Men,Apparel,Topwear,Tshirts,Top,Pink,Fall,Casual
14447,enroute women casual  coral red casual shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,Red,Summer,Casual
53380,puma unisex black sandals,Unisex,Footwear,Sandal,Sports Sandals,Footwear,Black,Summer,Casual
11135,puma men visor multifunction silver white black watches,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
25300,lino perros women leather tan wallet,Women,Accessories,Wallets,Wallets,Accessories,Tan,Winter,Casual
2235,puma men gypsy black sandal,Men,Footwear,Sandal,Sandals,Footwear,Black,Fall,Sports
13662,genesis men blue stripe shirt,Men,Apparel,Topwear,Shirts,Top,White,Fall,Formal
26585,puma men esito vulc cetto black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
22919,fastrack women white casual watch,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
50505,chromozome men red striped brief,Men,Apparel,Innerwear,Briefs,Bottom,Red,Winter,Casual
6695,ucb women's crystal benetton at front white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
46460,timex men white dial watch,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
7747,indigo nation men green polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
35192,wildcraft unisex olive green & black backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Olive,Summer,Casual
22125,provogue men black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Fall,Formal
54397,baggit women blue handbag,Women,Accessories,Bags,Handbags,Accessories,Blue,Summer,Casual
13450,united colors of benetton women solid white shirts,Women,Apparel,Topwear,Shirts,Top,White,Summer,Casual
27665,murcia women pink bag,Women,Accessories,Bags,Handbags,Accessories,Pink,Winter,Casual
2007,adidas mens full black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
43320,united colors of benetton women peach t-shirt,Women,Apparel,Topwear,Tshirts,Top,Peach,Summer,Casual
31700,fabindia women ananya silver earrings,Women,Accessories,Jewellery,Earrings,Accessories,Silver,Winter,Ethnic
12582,tantra unisex printed white tshirts,Unisex,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
34272,fabindia women printed off white & green dupatta,Women,Apparel,Topwear,Dupatta,Top,Off White,Summer,Ethnic
18884,arrow woman piper red shirt,Women,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
50737,red chief men mushroom brown shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Mushroom Brown,Winter,Casual
22317,wildcraft men solid khaki jacket,Men,Apparel,Topwear,Jackets,Top,Khaki,Fall,Casual
16122,adidas men white polo tshirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Sports
7575,nike women's air max 90 white shoe,Women,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
19956,united colors of benetton men green sweater,Men,Apparel,Topwear,Sweaters,Top,Green,Spring,Casual
52060,myntra men white printed t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
21592,artengo men solid grey short,Men,Apparel,Bottomwear,Shorts,Bottom,Grey,Fall,Sports
14675,basics men printed black slim fit shirt,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
5222,wildcraft unisex black cruiser backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Winter,Casual
11307,wrangler women blue michelle jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Blue,Fall,Casual
32185,adidas men adi surge red flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Red,Fall,Casual
41477,carlton london men maroon shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Maroon,Spring,Casual
33057,u.s. polo assn. denim co. men black shirt,Men,Apparel,Topwear,Shirts,Top,Black,Summer,Casual
44939,franco leone men black shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Summer,Formal
57512,provogue men brown casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Casual
42696,rocia women silver sandals,Women,Footwear,Shoes,Flats,Footwear,Silver,Spring,Casual
8159,highlander men blue checked hakan slim fit shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
55621,numero uno men black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Summer,Formal
43744,royal diadem set of 2 turquoise blue bangles,Women,Accessories,Jewellery,Bangle,Accessories,Turquoise Blue,Summer,Casual
22773,biba women printed white kurta,Women,Apparel,Topwear,Kurtas,Top,White,Summer,Ethnic
16546,basics men green slim fit checked shirt,Men,Apparel,Topwear,Shirts,Top,Green,Fall,Casual
8965,puma women bodytrain alt white sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
7111,wildcraft unisex black backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Winter,Casual
34616,hanes men comfortsoft pack of 2 waistband hip briefs,Men,Apparel,Innerwear,Briefs,Bottom,Black,Summer,Casual
17494,puma men navy blue drifter cat ii flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Navy Blue,Spring,Casual
50353,aurelia women pink kurta,Women,Apparel,Topwear,Kurtas,Top,Pink,Summer,Ethnic
20024,united colors of benetton men check red shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
44561,coolers men black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Summer,Casual
5646,adidas unisex adi pixel silver flip flop,Unisex,Footwear,Flip Flops,Flip Flops,Footwear,Silver,Fall,Casual
37093,wills lifestyle men blue & green t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
4794,adidas men's cv str green polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Sports
56898,hm women golden heels,Women,Footwear,Shoes,Heels,Footwear,Gold,Winter,Casual
36141,nike men free 4.0 v2 grey sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Grey,Summer,Sports
39935,tortoise unisex brown laptop bag,Unisex,Accessories,Bags,Laptop Bag,Top,Brown,Fall,Casual
52404,red rose women blue nightdress,Women,Apparel,Loungewear and Nightwear,Nightdress,Top,Blue,Winter,Casual
20818,red tape men brown leather casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Winter,Casual
58902,hakashi men yellow silk tie,Men,Accessories,Ties,Ties,Accessories,Yellow,Summer,Casual
33433,baggit women senorita koku olive handbag,Women,Accessories,Bags,Handbags,Accessories,Olive,Summer,Casual
57176,elle cream printed t-shirt,Women,Apparel,Topwear,Tops,Top,Cream,Summer,Casual
25556,wrangler men biker pink t-shirt,Men,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
44753,globalite men black court shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
5474,nike men air force 1 '07 white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
20216,wrangler men rib red sweater,Men,Apparel,Topwear,Sweaters,Top,Red,Fall,Casual
14023,nike men solid navy blue shorts,Men,Apparel,Bottomwear,Shorts,Bottom,Navy Blue,Fall,Sports
52636,mod-acc women black handbag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
36373,reid & taylor men navy blue socks,Men,Accessories,Socks,Socks,Accessories,Navy Blue,Summer,Casual
10483,flying machine men damson maroon tshirts,Men,Apparel,Topwear,Tshirts,Top,Pink,Fall,Casual
33601,arrow men striped white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
41221,lotto men blue flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Blue,Fall,Casual
11551,w women printed blue kurtas,Women,Apparel,Topwear,Kurtas,Top,Blue,Summer,Ethnic
56296,biara women rose briefs,Women,Apparel,Innerwear,Briefs,Bottom,Rose,Winter,Casual
3783,status quo men's beach white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
2651,murcia women non leather laptop white bag,Women,Accessories,Bags,Handbags,Accessories,White,Winter,Casual
28847,proline men rust brown polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Rust,Summer,Casual
13206,asics men gt 2160 running black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Spring,Sports
46004,fabindia green & blue striped mangalgiri saree,Women,Apparel,Saree,Sarees,Top,Green,Summer,Ethnic
7323,red tape men's casual brown shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Winter,Casual
49870,q&q superior women white dial analog watch,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
22541,lotto  kids-boy jumper  white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
16774,adidas originals unisex white dial watch adh2127,Unisex,Accessories,Watches,Watches,Accessories,White,Winter,Casual
50161,rocia women white wedges,Women,Footwear,Shoes,Heels,Footwear,White,Winter,Casual
34424,myntra men green planet orange t-shirt,Men,Apparel,Topwear,Tshirts,Top,Orange,Summer,Casual
34844,adidas men adizero black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Summer,Casual
22921,fastrack women blue dial watch 9911pp03,Women,Accessories,Watches,Watches,Accessories,Blue,Winter,Casual
8737,indigo nation men checks shirt purple shirts,Men,Apparel,Topwear,Shirts,Top,White,Fall,Casual
12788,mother earth women renu pink kurtis,Women,Apparel,Topwear,Kurtis,Top,Pink,Fall,Ethnic
19360,beyouty women h01 combo3 fashion hipster pack of 3 breifs,Women,Apparel,Innerwear,Briefs,Bottom,White,Summer,Casual
34078,clarks men sentry cry leather black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
28427,dkny women white dial chronograph watch,Women,Accessories,Watches,Watches,Accessories,White,Winter,Casual
43916,femella women yellow shorts,Women,Apparel,Bottomwear,Shorts,Bottom,Yellow,Summer,Casual
46458,timex women brown dial watch,Women,Accessories,Watches,Watches,Accessories,Brown,Winter,Smart Casual
11931,skechers men shape black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Fall,Sports
59682,avirate purple hi-leg brief,Women,Apparel,Innerwear,Briefs,Bottom,Purple,Summer,Casual
25338,casio sheen women red dial chronograph watch sx029 she-5017l-4adf,Women,Accessories,Watches,Watches,Accessories,Red,Winter,Casual
5814,adidas women go glow top,Women,Apparel,Topwear,Tops,Top,White,Summer,Casual
32981,mr. men printed red t-shirt,Men,Apparel,Topwear,Tshirts,Top,Red,Summer,Casual
52058,myntra men blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
20478,baggit women oscar opart brown wallet,Women,Accessories,Wallets,Wallets,Accessories,Brown,Winter,Casual
58562,puma women navy blue jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Navy Blue,Fall,Casual
33853,puma men bolt hawthorne hex grey shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Summer,Casual
52864,adrika red earrings,Women,Accessories,Jewellery,Earrings,Accessories,Red,Summer,Casual
44901,puma men black polo neck t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
38487,baggit women black spirit taj belt,Women,Accessories,Belts,Belts,Accessories,Black,Summer,Casual
43318,united colors of benetton women black jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Black,Summer,Casual
13468,united colors of benetton men solid green tshirts,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
19152,united colors of benetton men grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
49622,catwalk women black flats,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Casual
16926,spykar men stripes blue tshirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Fall,Casual
8505,nike unisex ap kids snl g white socks,Unisex,Accessories,Socks,Socks,Accessories,White,Summer,Sports
2803,id men casual leather/felt beige sandal,Men,Footwear,Sandal,Sandals,Footwear,Beige,Fall,Casual
28615,nike men black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Sports
44559,coolers men black sandals,Men,Footwear,Sandal,Sandals,Footwear,Black,Summer,Casual
57972,prafful women multi coloured sari,Women,Apparel,Saree,Sarees,Top,Multi,Fall,Ethnic
10689,doodle boy casual white tshirts,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
39131,aneri women pink leggings,Women,Apparel,Bottomwear,Leggings,Bottom,Pink,Fall,Casual
36945,fila men dls temporal grey sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Grey,Fall,Sports
7915,proline men olive green polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Olive,Fall,Casual
19536,united colors of benetton men solid purple sweater,Men,Apparel,Topwear,Sweaters,Top,Purple,Summer,Casual
55619,numero uno men black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Summer,Formal
49246,arrow men red cap,Men,Accessories,Headwear,Caps,Accessories,Red,Fall,Casual
8161,highlander men white checked hal slim fit shirt,Men,Apparel,Topwear,Shirts,Top,White,Summer,Casual
3589,converse men's all star canvas ox white shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
